property_id,city,neighborhood,property_type,bedrooms,bathrooms,living_area_sqft,lot_size_sqft,year_built,renovation_year,garage,basement,sale_year,sale_price
4134,Terrebonne,Terrebonne Ouest,Single Family,3,3,1520,8161,1983,,No,Yes,2021,538000
4135,Boucherville,Boucherville Centre,Single Family,4,3,1562,9041,2021,,Yes,Yes,2025,640000
4136,Châteauguay,Centre-Ville,Condo,2,2,906,,2007,,No,No,2024,301000
4137,Québec,Beauport,Single Family,4,2,1748,10684,2001,,Yes,Yes,2024,561000
4138,Trois-Rivières,Centre-Ville,Single Family,5,2,1786,6060,1968,2012,No,No,2025,468000
4139,Granby,Centre-Ville,Townhouse,3,3,1161,3040,2016,,Yes,Yes,2022,280000
4140,Baie-Comeau,Baie-Comeau Centre,Townhouse,3,2,1322,4233,2020,,No,Yes,2021,148000
4141,Granby,Centre-Ville,Townhouse,3,1,1078,2497,2009,,Yes,Yes,2024,375000
4142,Laval,Vimont,Condo,2,2,739,,1981,,Yes,No,2025,522000
4143,Montréal,Lachine,Duplex,4,3,1617,3443,2014,,Yes,No,2025,858000
4144,Montréal,Verdun,Single Family,4,3,1280,4065,1952,,Yes,Yes,2025,415000
4145,Laval,Sainte-Dorothée,Single Family,4,2,1249,5925,2018,,Yes,Yes,2022,432000
4146,Montréal,Lachine,Condo,2,2,779,,1996,,Yes,No,2025,523000
4147,Québec,Lebourgneuf,Single Family,5,2,1411,6210,1958,,Yes,Yes,2021,317000
4148,Québec,Sillery,Duplex,4,3,1581,4635,1903,2012,Yes,Yes,2023,387000
4149,Châteauguay,Centre-Ville,Condo,1,1,676,,1960,,Yes,No,2025,291000
4150,Brossard,Secteur B,Condo,2,1,772,,1956,2005,Yes,No,2021,353000
4151,Saint-Jérôme,Bellefeuille,Condo,2,1,782,,1991,,No,No,2025,342000
4152,Laval,Sainte-Dorothée,Single Family,5,3,1191,6419,2007,,Yes,Yes,2025,694000
4153,Gatineau,Hull,Condo,1,1,818,,2009,,Yes,No,2025,472000
4154,Montréal,Outremont,Townhouse,3,3,985,2341,1982,,Yes,Yes,2025,443000
4155,Longueuil,Le Vieux-Longueuil,Single Family,4,1,1797,8438,1996,,No,Yes,2024,751000
4156,Dollard-des-Ormeaux,West Island,Single Family,4,3,1942,11363,1957,,No,Yes,2022,557000
4157,Montréal,Hochelaga-Maisonneuve,Single Family,4,2,1429,7869,1997,,No,Yes,2021,474000
4158,Drummondville,Centre-Ville,Single Family,3,2,1268,6592,1987,2006,Yes,Yes,2021,227000
4159,Blainville,Blainville Centre,Single Family,5,4,1479,6257,1965,2021,Yes,No,2023,520000
4160,Brossard,Secteur A,Condo,1,2,884,,2008,,Yes,No,2023,460000
4161,Montréal,Pointe-aux-Trembles,Triplex,6,5,2509,4444,1978,,No,Yes,2025,1229000
4162,Longueuil,Le Vieux-Longueuil,Triplex,5,5,2445,3138,2012,,Yes,Yes,2025,1172000
4163,Pointe-Claire,West Island,Townhouse,3,2,948,2339,2018,,No,No,2021,280000
4164,Longueuil,Greenfield Park,Townhouse,3,1,1104,4203,1977,,Yes,Yes,2023,363000
4165,Montréal,Hochelaga-Maisonneuve,Single Family,3,3,1458,5166,1979,,Yes,Yes,2025,609000
4166,Pointe-Claire,West Island,Single Family,4,3,1135,5363,2001,,Yes,Yes,2023,629000
4167,Longueuil,Greenfield Park,Condo,2,2,866,,1956,2022,Yes,No,2024,495000
4168,Drummondville,Centre-Ville,Townhouse,3,1,874,2762,2010,,Yes,Yes,2025,235000
4169,Québec,Sillery,Townhouse,3,2,1092,1769,1934,2025,Yes,Yes,2025,342000
4170,Québec,Lebourgneuf,Condo,2,2,855,,1992,,No,No,2022,303000
4171,Trois-Rivières,Centre-Ville,Condo,2,1,820,,2011,,No,No,2025,338000
4172,Sherbrooke,Centre-Ville,Condo,1,1,598,,1976,,Yes,No,2023,257000
4173,Longueuil,Greenfield Park,Single Family,2,2,1280,4363,2013,,Yes,Yes,2021,582000
4174,Dollard-des-Ormeaux,West Island,Townhouse,4,3,1218,2382,1979,2018,Yes,Yes,2023,459000
4175,Laval,Sainte-Dorothée,Condo,2,2,621,,2020,,Yes,No,2025,491000
4176,Laval,Pont-Viau,Condo,2,2,544,,1970,,No,No,2022,305000
4177,Laval,Duvernay,Duplex,4,2,1276,4610,1967,,No,No,2022,471000
4178,Montréal,Ahuntsic,Townhouse,3,2,1094,3172,2007,,Yes,Yes,2025,428000
4179,Laval,Fabreville,Townhouse,3,3,1365,3493,2021,,Yes,Yes,2023,460000
4180,Laval,Vimont,Single Family,4,4,1320,6075,2008,,Yes,Yes,2025,620000
4181,Québec,Charlesbourg,Townhouse,4,2,989,2221,1917,2005,No,No,2023,288000
4182,Laval,Fabreville,Townhouse,2,1,1162,3441,1972,2008,Yes,Yes,2021,518000
4183,Montréal,Outremont,Duplex,5,3,1818,4558,1968,2022,No,No,2025,849000
4184,Terrebonne,Terrebonne Ouest,Duplex,4,3,1787,3192,1997,2021,No,Yes,2023,697000
4185,Laval,Fabreville,Single Family,3,3,1821,8271,1971,2006,Yes,Yes,2025,850000
4186,Québec,Vanier,Single Family,4,4,1022,8396,1948,,Yes,Yes,2024,393000
4187,Laval,Pont-Viau,Single Family,3,3,1038,5223,1961,2013,Yes,Yes,2025,617000
4188,Candiac,Candiac Centre,Condo,3,2,509,,1990,,No,No,2023,289000
4189,Montréal,Saint-Léonard,Single Family,5,2,1442,8917,1961,2005,No,No,2024,666000
4190,Blainville,Blainville Centre,Condo,1,1,869,,1989,2012,Yes,No,2025,486000
4191,Victoriaville,Centre-Ville,Townhouse,4,2,1273,3945,1994,,Yes,Yes,2024,315000
4192,Longueuil,Greenfield Park,Duplex,3,3,1585,5455,2021,,Yes,Yes,2025,757000
4193,Boucherville,Boucherville Centre,Single Family,5,2,1071,9991,2017,,Yes,Yes,2025,594000
4194,Repentigny,Le Gardeur,Single Family,4,2,1237,5236,1956,,Yes,Yes,2024,525000
4195,Montréal,Villeray,Single Family,4,3,1832,4898,1981,,No,No,2025,662000
4196,Montréal,NDG,Townhouse,3,2,1094,2760,2009,,Yes,Yes,2024,451000
4197,Sherbrooke,Fleurimont,Condo,1,1,764,,1969,2005,No,No,2025,306000
4198,Longueuil,Saint-Hubert,Townhouse,3,1,1273,3502,2007,,No,No,2022,488000
4199,Québec,Sillery,Townhouse,3,2,1229,2748,1977,2015,Yes,No,2023,271000
4200,Terrebonne,La Plaine,Duplex,5,3,2030,4160,1998,2022,No,Yes,2022,686000
4201,Sherbrooke,Rock Forest,Condo,2,1,796,,1974,2016,Yes,No,2021,265000
4202,Laval,Sainte-Dorothée,Single Family,5,3,1577,10327,2010,,Yes,No,2024,782000
4203,Blainville,Blainville Centre,Duplex,4,4,1646,6115,1972,2020,No,Yes,2025,530000
4204,Saint-Bruno-de-Montarville,Centre-Ville,Condo,2,2,813,,1976,2005,Yes,No,2024,496000
4205,Lévis,Lévis Centre,Single Family,4,3,1725,5393,1965,2013,No,Yes,2025,514000
4206,Montréal,Ville-Marie,Single Family,3,4,1997,7751,1929,2023,No,Yes,2025,787000
4207,Brossard,Secteur B,Condo,2,2,616,,1971,,Yes,No,2024,467000
4208,Saint-Jérôme,Centre-Ville,Townhouse,2,1,1049,3943,1991,2012,Yes,No,2023,274000
4209,Pointe-Claire,West Island,Townhouse,3,1,1011,2749,1999,,Yes,Yes,2022,397000
4210,Montréal,Plateau-Mont-Royal,Single Family,5,2,1554,3752,1988,,No,Yes,2025,626000
4211,Saint-Bruno-de-Montarville,Centre-Ville,Condo,2,2,892,,1967,2025,No,No,2025,512000
4212,Québec,Sainte-Foy,Duplex,5,3,1351,3673,1916,,Yes,Yes,2025,327000
4213,Québec,Vanier,Single Family,3,3,972,5589,1945,2011,Yes,No,2023,320000
4214,Laval,Fabreville,Single Family,2,2,1350,14152,1978,2021,Yes,Yes,2025,718000
4215,Repentigny,Repentigny Centre,Triplex,7,4,2398,5712,1968,,Yes,No,2024,1090000
4216,Longueuil,Saint-Hubert,Triplex,5,4,2616,3711,1955,,Yes,Yes,2025,1186000
4217,Brossard,Secteur B,Single Family,4,3,917,9212,1978,,No,Yes,2024,547000
4218,Brossard,Secteur C,Townhouse,4,1,1122,3074,2014,2021,Yes,No,2021,335000
4219,Saguenay,La Baie,Single Family,5,3,1806,5847,1959,,Yes,Yes,2022,355000
4220,Montréal,Rosemont,Single Family,5,2,1927,7942,1960,,Yes,Yes,2022,578000
4221,Saguenay,Jonquière,Townhouse,2,2,896,2602,1967,,Yes,No,2023,200000
4222,Montréal,Ahuntsic,Condo,1,1,910,,1972,,No,No,2023,341000
4223,Montréal,Rosemont,Single Family,4,3,1539,3669,2019,,Yes,No,2021,408000
4224,Laval,Pont-Viau,Single Family,3,3,1648,10396,2000,,Yes,Yes,2024,667000
4225,Longueuil,Vieux-Longueuil,Duplex,4,3,1626,4318,1997,2017,Yes,Yes,2025,913000
4226,Drummondville,Centre-Ville,Condo,1,1,625,,2005,,Yes,No,2024,290000
4227,Sherbrooke,Rock Forest,Single Family,3,2,1839,11102,1991,,No,Yes,2022,419000
4228,Gatineau,Buckingham,Single Family,4,3,1815,4832,1978,,No,Yes,2025,601000
4229,Brossard,Secteur C,Single Family,5,3,1310,6575,2016,,Yes,Yes,2025,638000
4230,Montréal,Ahuntsic,Duplex,4,3,1364,4634,1987,,No,Yes,2025,616000
4231,Châteauguay,Centre-Ville,Condo,2,2,592,,1961,,No,No,2021,233000
4232,Gatineau,Aylmer,Single Family,4,2,1472,7474,1958,2014,Yes,Yes,2024,582000
4233,Montréal,Villeray,Townhouse,3,2,992,3110,1955,,Yes,Yes,2023,362000
4234,Sherbrooke,Rock Forest,Single Family,5,3,1188,10178,1967,2020,No,Yes,2025,430000
4235,Montréal,Saint-Léonard,Duplex,3,3,1607,3493,1962,2016,No,Yes,2023,579000
4236,Québec,Sainte-Foy,Duplex,3,3,1481,5483,1968,,No,Yes,2022,365000
4237,Blainville,Blainville Centre,Single Family,4,2,1364,6879,2002,,Yes,Yes,2025,530000
4238,Gatineau,Buckingham,Single Family,5,2,1608,10108,1955,2024,Yes,Yes,2025,791000
4239,Trois-Rivières,Cap-de-la-Madeleine,Single Family,3,3,1579,12384,1965,,Yes,Yes,2024,423000
4240,Montréal,Ville-Marie,Single Family,5,1,1324,6584,1959,2005,Yes,Yes,2024,556000
4241,Blainville,Blainville Centre,Condo,1,2,656,,1975,2013,No,No,2024,339000
4242,Laval,Duvernay,Single Family,5,1,1615,6867,1960,,Yes,Yes,2024,621000
4243,Repentigny,Repentigny Centre,Single Family,4,2,1512,13971,1974,,Yes,Yes,2023,555000
4244,Montréal,Villeray,Single Family,4,2,1325,6509,1969,,Yes,Yes,2023,528000
4245,Brossard,Solar Uniquartier,Condo,3,1,760,,1967,2022,Yes,No,2022,396000
4246,Terrebonne,Lachenaie,Condo,2,2,606,,1979,,Yes,No,2024,418000
4247,Montréal,Villeray,Single Family,4,3,1351,5323,1986,,Yes,Yes,2023,506000
4248,Saint-Jérôme,Centre-Ville,Townhouse,2,2,970,2938,1976,2020,No,Yes,2023,218000
4249,Trois-Rivières,Centre-Ville,Condo,2,2,487,,2021,,No,No,2023,224000
4250,Montréal,Plateau-Mont-Royal,Condo,2,2,715,,1969,,Yes,No,2025,451000
4251,Saguenay,Jonquière,Condo,2,1,565,,2010,,Yes,No,2024,242000
4252,Blainville,Blainville Centre,Condo,2,2,734,,1981,,No,No,2022,305000
4253,Laval,Duvernay,Single Family,4,3,1092,3908,1965,,Yes,No,2022,368000
4254,Rimouski,Rimouski Centre,Condo,2,1,745,,2018,2025,No,No,2025,243000
4255,Saint-Jérôme,Centre-Ville,Single Family,3,1,1011,7134,1984,2011,Yes,Yes,2025,332000
4256,Repentigny,Repentigny Centre,Single Family,2,3,1954,11598,1955,,Yes,Yes,2022,634000
4257,Brossard,Solar Uniquartier,Condo,1,2,733,,1959,2020,No,No,2024,457000
4258,Trois-Rivières,Cap-de-la-Madeleine,Single Family,3,2,1875,7070,2009,,Yes,Yes,2024,464000
4259,Montréal,Outremont,Condo,3,2,644,,1956,,Yes,No,2023,295000
4260,Laval,Fabreville,Single Family,3,3,1493,5617,1965,,Yes,Yes,2024,588000
4261,Longueuil,Greenfield Park,Townhouse,4,2,912,2058,1989,2023,Yes,No,2025,447000
4262,Montréal,Villeray,Townhouse,3,2,940,3231,1965,,No,Yes,2025,384000
4263,Sherbrooke,Lennoxville,Condo,2,1,499,,2019,,No,No,2022,198000
4264,Blainville,Blainville Centre,Single Family,3,2,1565,8652,2018,,Yes,No,2024,588000
4265,Vaudreuil-Dorion,Centre-Ville,Condo,3,2,921,,1983,,No,No,2022,321000
4266,Trois-Rivières,Centre-Ville,Single Family,5,2,1075,3571,2014,2021,Yes,Yes,2022,206000
4267,Blainville,Blainville Centre,Condo,2,2,549,,2022,,No,No,2023,264000
4268,Longueuil,Greenfield Park,Single Family,4,2,1160,10576,2002,,Yes,Yes,2024,579000
4269,Boucherville,Boucherville Centre,Single Family,5,3,1756,7295,2023,,Yes,Yes,2024,726000
4270,Blainville,Blainville Centre,Single Family,3,3,1225,7210,2020,,Yes,Yes,2021,392000
4271,Longueuil,Greenfield Park,Townhouse,3,2,1097,3255,1973,2005,Yes,Yes,2024,442000
4272,Laval,Duvernay,Single Family,3,2,1129,5704,1980,,Yes,No,2022,452000
4273,Brossard,Secteur A,Townhouse,3,2,1113,2482,1962,,Yes,Yes,2022,335000
4274,Québec,Sillery,Single Family,6,3,1320,8703,1953,2017,No,No,2025,511000
4275,Montréal,Pointe-aux-Trembles,Single Family,4,4,1012,8498,1940,,Yes,Yes,2024,459000
4276,Baie-Comeau,Baie-Comeau Centre,Duplex,4,2,1853,4192,2020,,Yes,No,2022,155000
4277,Laval,Pont-Viau,Duplex,4,3,1403,2705,1962,2025,No,Yes,2025,745000
4278,Longueuil,Vieux-Longueuil,Single Family,3,1,1540,7321,1971,2018,Yes,Yes,2025,887000
4279,Montréal,Pointe-aux-Trembles,Duplex,4,3,1922,3924,1964,,No,Yes,2025,791000
4280,Terrebonne,La Plaine,Townhouse,3,2,1063,2064,1999,,Yes,No,2022,440000
4281,Brossard,Secteur C,Condo,2,1,765,,1974,2022,Yes,No,2024,444000
4282,Québec,Vanier,Duplex,5,3,1618,4969,1977,,Yes,Yes,2023,406000
4283,Trois-Rivières,Cap-de-la-Madeleine,Single Family,4,4,1279,10815,1963,2019,Yes,Yes,2023,351000
4284,Laval,Chomedey,Single Family,5,2,2057,4778,2009,2020,Yes,Yes,2022,715000
4285,Sherbrooke,Rock Forest,Duplex,4,2,1860,4358,2006,,Yes,No,2022,371000
4286,Longueuil,Vieux-Longueuil,Townhouse,2,2,1125,2561,1968,,No,Yes,2025,516000
4287,Terrebonne,La Plaine,Duplex,5,3,1548,3165,1977,2019,Yes,No,2023,649000
4288,Montréal,Saint-Léonard,Condo,2,2,678,,1974,2019,Yes,No,2022,396000
4289,Trois-Rivières,Cap-de-la-Madeleine,Triplex,8,4,2395,6351,2022,,Yes,No,2023,527000
4290,Brossard,Solar Uniquartier,Condo,2,1,776,,2000,,No,No,2023,387000
4291,Québec,Vanier,Single Family,4,3,962,8615,2001,,Yes,No,2022,245000
4292,Montréal,Plateau-Mont-Royal,Duplex,5,3,1823,4214,1934,2023,Yes,Yes,2025,965000
4293,Québec,Sillery,Single Family,4,3,1958,4608,1972,,Yes,Yes,2024,448000
4294,Laval,Duvernay,Single Family,3,3,1440,10568,1984,,Yes,Yes,2024,701000
4295,Repentigny,Repentigny Centre,Single Family,6,3,1348,14775,1972,,Yes,No,2025,758000
4296,Québec,Sainte-Foy,Single Family,4,2,1647,5346,1902,2007,Yes,Yes,2025,491000
4297,Montréal,NDG,Single Family,6,3,1388,5781,1999,2012,No,Yes,2025,747000
4298,Boucherville,Boucherville Centre,Condo,2,1,649,,1992,2010,Yes,No,2024,412000
4299,Sherbrooke,Lennoxville,Duplex,5,3,1635,5167,2011,2017,Yes,Yes,2025,502000
4300,Montréal,Plateau-Mont-Royal,Single Family,3,3,1681,7031,1972,2019,Yes,Yes,2025,699000
4301,Saint-Jérôme,Centre-Ville,Single Family,3,2,1055,12727,1989,,Yes,No,2022,318000
4302,Montréal,Saint-Léonard,Condo,2,1,544,,1943,2006,Yes,No,2023,325000
4303,Montréal,Rosemont,Single Family,5,2,1589,4623,2000,,No,Yes,2024,567000
4304,Blainville,Blainville Centre,Townhouse,3,2,1342,3317,1987,2022,Yes,Yes,2023,377000
4305,Saint-Jérôme,Bellefeuille,Duplex,4,3,2090,4229,1974,2008,Yes,Yes,2021,366000
4306,Saint-Jean-sur-Richelieu,Centre-Ville,Single Family,5,2,1211,12018,2002,,No,No,2023,309000
4307,Drummondville,Saint-Charles,Townhouse,3,2,978,1921,1972,2009,Yes,Yes,2025,285000
4308,Québec,Beauport,Single Family,4,3,1538,12547,1984,2019,No,Yes,2024,470000
4309,Longueuil,Saint-Hubert,Condo,2,1,717,,2000,,Yes,No,2024,446000
4310,Blainville,Blainville Centre,Single Family,4,3,1530,5825,1989,,No,No,2024,444000
4311,Québec,Beauport,Condo,2,2,718,,2008,,Yes,No,2024,394000
4312,Sherbrooke,Fleurimont,Single Family,2,2,1217,5220,2002,,Yes,Yes,2021,277000
4313,Québec,Sillery,Duplex,4,3,1841,4944,1975,2012,Yes,Yes,2023,452000
4314,Mirabel,Sainte-Monique,Single Family,4,1,1784,5965,1985,2012,Yes,Yes,2025,590000
4315,Montréal,NDG,Townhouse,4,2,1191,2791,1923,,No,Yes,2023,397000
4316,Victoriaville,Centre-Ville,Single Family,6,2,1758,5908,1996,,Yes,Yes,2025,601000
4317,Longueuil,Saint-Hubert,Single Family,4,3,1304,9280,1984,,Yes,Yes,2025,635000
4318,Terrebonne,Lachenaie,Single Family,4,4,2057,5116,2015,,Yes,Yes,2024,817000
4319,Trois-Rivières,Cap-de-la-Madeleine,Duplex,3,3,2005,2647,1968,,Yes,No,2025,386000
4320,Laval,Duvernay,Townhouse,2,2,888,2736,1975,2019,Yes,Yes,2022,418000
4321,Gatineau,Buckingham,Condo,2,2,639,,1985,2022,No,No,2024,401000
4322,Laval,Duvernay,Condo,2,2,712,,1993,,Yes,No,2025,448000
4323,Montréal,Outremont,Single Family,3,4,1843,10136,1970,,No,Yes,2021,470000
4324,Mirabel,Sainte-Monique,Single Family,3,1,1121,7529,1975,,Yes,Yes,2024,499000
4325,Lévis,Charny,Condo,2,2,795,,1994,2010,Yes,No,2023,288000
4326,Terrebonne,Lachenaie,Condo,1,1,893,,1985,2022,Yes,No,2023,500000
4327,Sherbrooke,Lennoxville,Townhouse,3,2,1187,2728,2012,,Yes,No,2023,339000
4328,Terrebonne,Lachenaie,Single Family,3,3,1390,4953,1955,2020,No,Yes,2024,661000
4329,Sherbrooke,Centre-Ville,Townhouse,3,2,1080,3100,1983,,Yes,Yes,2025,337000
4330,Montréal,Outremont,Single Family,5,4,1540,7664,1939,,No,No,2021,506000
4331,Longueuil,Vieux-Longueuil,Single Family,4,3,1650,6115,1958,2021,Yes,Yes,2022,584000
4332,Montréal,Ville-Marie,Single Family,5,2,1557,9155,1978,2022,No,Yes,2024,732000
4333,Québec,Lebourgneuf,Single Family,3,2,1687,4686,2018,,No,No,2024,509000
4334,Saint-Jérôme,Centre-Ville,Single Family,2,4,1783,8298,2017,,Yes,Yes,2024,506000
4335,Granby,Centre-Ville,Condo,1,1,692,,1966,,No,No,2025,489000
4336,Laval,Pont-Viau,Condo,2,2,597,,1956,,Yes,No,2025,412000
4337,Québec,Sainte-Foy,Condo,2,1,722,,2014,,No,No,2023,280000
4338,Sept-Îles,Sept-Îles Centre,Townhouse,3,2,947,1703,1970,,No,Yes,2022,130000
4339,Montréal,Verdun,Duplex,5,3,1550,5810,1974,2011,No,No,2024,760000
4340,Longueuil,Le Vieux-Longueuil,Single Family,6,2,1354,3620,1958,,Yes,Yes,2021,424000
4341,Victoriaville,Centre-Ville,Condo,1,2,776,,1956,,Yes,No,2024,380000
4342,Drummondville,Centre-Ville,Single Family,3,3,1559,7574,1957,2024,Yes,Yes,2024,396000
4343,Victoriaville,Centre-Ville,Duplex,5,4,1568,5537,2023,,Yes,No,2024,506000
4344,Laval,Pont-Viau,Single Family,4,2,1752,4373,2012,2019,Yes,Yes,2025,690000
4345,Dollard-des-Ormeaux,West Island,Single Family,4,3,1227,10037,1983,,Yes,Yes,2021,535000
4346,Montréal,Outremont,Condo,2,2,586,,1980,2017,Yes,No,2021,236000
4347,Repentigny,Repentigny Centre,Condo,2,2,815,,2004,,Yes,No,2025,534000
4348,Dollard-des-Ormeaux,West Island,Condo,2,1,810,,1979,,Yes,No,2025,504000
4349,Laval,Fabreville,Condo,1,2,589,,1977,2020,Yes,No,2021,331000
4350,Terrebonne,La Plaine,Single Family,5,3,1718,5491,1964,,No,Yes,2024,708000
4351,Brossard,Secteur A,Townhouse,2,3,969,2168,2019,,Yes,Yes,2024,434000
4352,Montréal,NDG,Townhouse,3,2,1331,2188,1925,,No,Yes,2022,401000
4353,Montréal,Villeray,Duplex,5,3,1507,6630,2014,,No,No,2023,566000
4354,Lévis,Saint-Nicolas,Single Family,3,2,1816,9470,2021,,Yes,Yes,2024,492000
4355,Montréal,Lachine,Single Family,5,2,1225,6994,2012,,Yes,Yes,2024,601000
4356,Val-d'Or,Val-d'Or Centre,Single Family,4,2,1577,7829,1978,2005,Yes,Yes,2022,262000
4357,Trois-Rivières,Trois-Rivières-Ouest,Townhouse,3,2,1084,2454,1960,,Yes,Yes,2021,183000
4358,Val-d'Or,Val-d'Or Centre,Triplex,7,4,2169,5008,1982,,No,Yes,2021,246000
4359,Lévis,Charny,Condo,2,1,654,,2018,,Yes,No,2022,255000
4360,Montréal,Saint-Léonard,Condo,2,2,870,,1910,2007,No,No,2023,453000
4361,Montréal,Ville-Marie,Bungalow,3,1,1217,7767,2005,,No,Yes,2022,439000
4362,Longueuil,Greenfield Park,Single Family,3,2,1272,6292,2002,,Yes,No,2023,535000
4363,Montréal,Ville-Marie,Duplex,6,3,1938,3825,1933,2008,No,Yes,2021,675000
4364,Montréal,NDG,Single Family,4,4,1149,5465,1989,,Yes,Yes,2023,655000
4365,Gatineau,Hull,Single Family,4,2,1529,8329,2020,,No,Yes,2023,669000
4366,Gatineau,Buckingham,Condo,2,1,732,,1989,2012,No,No,2023,385000
4367,Québec,Beauport,Single Family,3,2,1798,7318,1924,,Yes,No,2023,372000
4368,Laval,Sainte-Dorothée,Single Family,5,4,1411,12871,1984,2017,No,Yes,2025,725000
4369,Drummondville,Centre-Ville,Townhouse,3,2,1165,2834,2012,,Yes,Yes,2025,345000
4370,Sherbrooke,Fleurimont,Condo,2,1,890,,2012,2021,No,No,2022,282000
4371,Longueuil,Vieux-Longueuil,Single Family,4,2,1001,6684,1955,2013,Yes,Yes,2021,445000
4372,Montréal,Outremont,Condo,2,2,830,,2005,,No,No,2024,441000
4373,Montréal,Ahuntsic,Single Family,5,3,1431,5487,1923,,No,Yes,2021,412000
4374,Terrebonne,Terrebonne Ouest,Condo,2,1,625,,1957,2020,Yes,No,2025,482000
4375,Sherbrooke,Rock Forest,Townhouse,3,2,1193,4238,1968,,No,Yes,2023,278000
4376,Montréal,Ville-Marie,Townhouse,3,3,1245,2266,1968,,No,Yes,2025,463000
4377,Repentigny,Repentigny Centre,Single Family,2,2,2113,13029,1998,2021,Yes,Yes,2023,820000
4378,Brossard,Secteur B,Townhouse,3,3,1159,4210,1988,2018,No,Yes,2024,484000
4379,Trois-Rivières,Cap-de-la-Madeleine,Triplex,7,4,2227,4479,2018,,No,No,2021,413000
4380,Montréal,Pointe-aux-Trembles,Single Family,3,1,1822,4736,1983,,Yes,Yes,2022,653000
4381,Granby,Centre-Ville,Bungalow,3,2,1125,4852,1994,,No,Yes,2022,387000
4382,Longueuil,Vieux-Longueuil,Single Family,3,3,1453,4206,1970,,Yes,Yes,2025,627000
4383,Saint-Jean-sur-Richelieu,Iberville,Single Family,4,1,1289,9170,1981,2020,No,Yes,2025,340000
4384,Sherbrooke,Rock Forest,Single Family,5,2,1486,5941,1964,2005,Yes,No,2024,376000
4385,Sherbrooke,Fleurimont,Duplex,5,3,1841,4895,2011,,No,Yes,2024,457000
4386,Drummondville,Centre-Ville,Single Family,6,2,1424,6133,1958,,Yes,Yes,2025,423000
4387,Longueuil,Vieux-Longueuil,Duplex,4,3,1322,6117,1964,,Yes,Yes,2023,647000
4388,Longueuil,Saint-Hubert,Single Family,4,3,1345,6332,2019,,Yes,No,2025,830000
4389,Montréal,Saint-Léonard,Condo,2,1,506,,2016,2021,Yes,No,2022,247000
4390,Laval,Fabreville,Townhouse,3,2,1144,2945,1975,,Yes,Yes,2025,511000
4391,Montréal,Ville-Marie,Condo,2,1,560,,2010,,No,No,2021,261000
4392,Lévis,Charny,Condo,2,2,917,,1963,,Yes,No,2024,344000
4393,Montréal,Lachine,Single Family,5,2,1518,12209,1941,2008,Yes,Yes,2024,742000
4394,Laval,Pont-Viau,Condo,3,1,794,,1968,2017,Yes,No,2025,538000
4395,Lévis,Charny,Single Family,6,3,1690,5144,1979,,Yes,Yes,2022,337000
4396,Québec,Limoilou,Single Family,4,3,1405,8231,1929,2021,Yes,Yes,2023,395000
4397,Rimouski,Rimouski Centre,Condo,2,2,586,,1992,2014,Yes,No,2025,204000
4398,Brossard,Secteur C,Townhouse,2,1,1023,2696,2004,,Yes,No,2022,322000
4399,Montréal,Villeray,Duplex,4,3,1722,4515,2012,,Yes,Yes,2023,681000
4400,Sherbrooke,Fleurimont,Duplex,6,4,1442,2607,2021,,Yes,Yes,2024,458000
4401,Longueuil,Le Vieux-Longueuil,Single Family,4,3,847,7822,2003,2023,Yes,No,2025,598000
4402,Québec,Beauport,Single Family,4,2,1784,3574,1991,,No,Yes,2023,466000
4403,Montréal,Verdun,Single Family,4,3,1271,8504,1998,2007,Yes,Yes,2022,477000
4404,Montréal,Ahuntsic,Single Family,3,3,1265,6922,2018,,Yes,Yes,2022,547000
4405,Vaudreuil-Dorion,Centre-Ville,Condo,2,2,828,,1985,,Yes,No,2025,422000
4406,Québec,Val-Bélair,Condo,2,1,791,,1946,2009,Yes,No,2022,261000
4407,Dollard-des-Ormeaux,West Island,Single Family,3,4,950,4936,1994,,Yes,Yes,2025,498000
4408,Boucherville,Boucherville Centre,Townhouse,3,2,1043,3875,1983,2008,Yes,Yes,2021,390000
4409,Vaudreuil-Dorion,Centre-Ville,Condo,2,2,691,,1985,,Yes,No,2023,324000
4410,Montréal,Pointe-aux-Trembles,Condo,2,1,789,,1909,,No,No,2024,375000
4411,Montréal,Rosemont,Single Family,4,3,2143,9758,1905,,No,Yes,2024,652000
4412,Brossard,Solar Uniquartier,Duplex,5,3,1817,4764,1993,2011,Yes,Yes,2024,683000
4413,Saint-Bruno-de-Montarville,Centre-Ville,Single Family,3,2,1143,5848,1993,,Yes,Yes,2023,540000
4414,Laval,Pont-Viau,Single Family,3,1,1907,5233,1995,,Yes,Yes,2022,610000
4415,Montréal,Saint-Léonard,Townhouse,2,2,1157,2120,1971,2017,Yes,No,2023,409000
4416,Repentigny,Repentigny Centre,Single Family,3,2,1540,7914,1997,2016,Yes,Yes,2023,666000
4417,Terrebonne,Terrebonne Ouest,Single Family,3,3,1390,6476,2019,,Yes,Yes,2023,674000
4418,Laval,Pont-Viau,Townhouse,3,3,887,3706,1958,2017,Yes,No,2022,289000
4419,Gatineau,Aylmer,Single Family,3,4,1645,8075,2000,,Yes,Yes,2025,656000
4420,Saguenay,Jonquière,Townhouse,4,2,1233,2330,2009,2020,Yes,Yes,2022,238000
4421,Montréal,Saint-Léonard,Townhouse,3,3,1209,2403,1939,,No,Yes,2023,430000
